Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_IAPT,Referral_v15,IC_FIRST_AGORA_MOB_ALONE,First agoraphobia mobility inventory score (when accompanied) (derived),decimal,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_FIRST_AGORA_MOB_ALONE = A.AGORASCOREALONE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
whereÿ A.AGORASCOREALONE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE",Amy Hutton,31/08/2017,N//A,N/A
NHSE_IAPT,Referral_v15,IC_LAST_AGORA_MOB_ALONE,Last agoraphobia mobility inventory score (when accompanied) (derived),decimal,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_LAST_AGORA_MOB_ALONE = A.AGORASCOREALONE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT desc, A.IAPT_RECORD_NUMBER desc, A.APPOINTMENT_ID desc
whereÿ A.AGORASCOREALONE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and R.ENDDATE is not NULL
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE
and count(A.APPOINTMENT_ID) >1",Amy Hutton,31/08/2017,N/A,N/A
NHSE_IAPT,Referral_v15,IC_FIRST_ANXIETY_INVENTORY,"The first outcome score for the health anxiety inventory short week scale (HEALTHANXSCORE), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_FIRST_ANXIETY_INVENTORY = A.HEALTHANXSCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
where A.HEALTHANXSCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_ANXIETY_INVENTORY,"The last outcome score for the health anxiety inventory short week scale (HEALTHANXSCORE), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_LAST_ANXIETY_INVENTORY = A.HEALTHANXSCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT desc, A.IAPT_RECORD_NUMBER desc, A.APPOINTMENT_ID desc
whereÿA.HEALTHANXSCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and R.ENDDATE is not NULL
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE 
and count(A.APPOINTMENT_ID) >1",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_OCD,"The first outcome score for the obsessive compulsive disorder inventory questionnaire (OCDSCORE), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_FIRST_OCD = A.OCDSCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
whereÿ A.OCDSCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_OCD,"The last outcome score for the Obsessive Compulsive Disorder inventory questionnaire (OCDSCORE), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_LAST_OCD = A.OCDSCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT desc, A.IAPT_RECORD_NUMBER desc, A.APPOINTMENT_ID desc
whereÿ A.OCDSCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and R.ENDDATE is not NULL
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)
and count(A.APPOINTMENT_ID) >1",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_PANIC_DISORDER,"The first outcome score for the panic disorder severity scale (PANICSCORE), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_FIRST_PANIC_DISORDER = A.PANICSCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
whereÿA.PANICSCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_PANIC_DISORDER,"The last outcome score for the panic disorder severity scale (PANICSCORE), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_LAST_PANIC_DISORDER = A.PANICSCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT desc, A.IAPT_RECORD_NUMBER desc, A.APPOINTMENT_ID desc
whereÿA.PANICSCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and R.ENDDATE is not NULL
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)
and count(A.APPOINTMENT_ID >1)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_PTSD,"The first outcome score for the post traumatic stress disorder impacts of events scale (PTSDSCORE), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_FIRST_PTSD = A.PTSD_SCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
where A.PTSDSCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_PTSD,"The last outcome score for the post traumatic stress disorder impacts of events scale (PTSDSCORE), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_LAST_PTSD = A.PTSD_SCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT desc, A.IAPT_RECORD_NUMBER desc, A.APPOINTMENT_ID desc
where A.PTSDSCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and R.ENDDATE is not NULL
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)
and count(A.APPOINTMENT_ID) >1",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_SOCIAL_PHOBIA_INVENTORY,"The first outcome score for the social phobia inventory questionnaire (SOCPHOBIAINVSCORE), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_FIRST_SOCIAL_PHOBIA_INVENTORY = A.SOCPHOBIAINVSCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
whereÿ A.SOCPHOBIAINVSCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_SOCIAL_PHOBIA_INVENTORY,"The last outcome score for the social phobia inventory questionnaire (SOCPHOBIAINVSCORE), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_LAST_SOCIAL_PHOBIA_INVENTORY = A.SOCPHOBIAINVSCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT desc, A.IAPT_RECORD_NUMBER desc, A.APPOINTMENT_ID desc
whereÿ A.SOCPHOBIAINVSCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and R.ENDDATE is not NULL
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)
and count(A.APPOINTMENT_ID) >1",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_SPECIFIC_PHOBIA,"The first outcome score for the specific phobia questionnaire (SPECPHOBIASCORE), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_SPECIFIC_PHOBIA,"The last outcome score for the Specific Phobia Questionnaire (SPECPHOBIASCORE), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_AGORA_MOB_ACCOM,"The first outcome score for the agoraphobia mobility inventory questionnaire 'when accompanied' (AGORASCOREACC), taken from the first appointment in the referral period.",decimal,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_AGORA_MOB_ACCOM,"The last outcome score for the agoraphobia mobility inventory questionnaire 'when accompanied' (AGORASCOREACC), taken from the last appointment in the referral period.",decimal,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_AGORA,"The first outcome score for the agoraphobia questionnaire (AGORASCORE), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_AGORA,"The last outcome score for the agoraphobia questionnaire (AGORASCORE), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_PENN_STATE,"The first outcome score for the Generalised Anxiety Disorder Penn State worry questionnaire (GENANXSCORE), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_PENN_STATE,"The last outcome score for the Generalised Anxiety Disorder Penn State worry questionnaire (GENANXSCORE), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_WASASTOTAL,First score Work and Social Adjustment Scale Total Score (derived),decimal,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_WASASTOTAL,"The last outcome score for the Work and Social Adjustment Scale (WSAS), taken from the last appointment in the referral period.",decimal,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_EMPSTATUS,"The first recorded employment status, taken from the first appointment in the referral period.",varchar(2),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_EMPSTATUS,"The last recorded employment status, taken from the last appointment in the referral period.",varchar(2),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_v1_5_COUNT_DISTINCT_THERAPY_TYPES,Count of number of other types of sessions (derived),int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of distinct valid therapy types, per pathway, where:
- Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and
- Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
- Appointment is on or after 01/07/2014 and
- Appointment type is equal to 02, 03, or 05.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Bypassed patients are excluded.",Amy Hutton,31/08/2017,N/A,N/A
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_DISTINCT_THERAPY_TYPES,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS - count of distinct therapy types that occur across the course of the referral. ,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of distinct Reporting Category, per pathway, where the therapy types are mapped using the ""Therapy Type mappings"" tab where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end) and at least one therapy type is recorded
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05

Therapies mapped as ""Not Specified"" are not counted.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

? Bypassed patients are excluded.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_COUNT_TREATMENT_APPOINTMENTS,The total number of treatment appointments received in the referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
IC_COUNT_TREATMENT_APPOINTMENTS = count (A.APPOINTMENT_ID)
where A.ATTENDANCE in (""5"", ""6"")
and A.APPTYPE in (""02"", ""2"", "" 2"", ""2 "",""03"", ""3"", "" 3"", ""3 "",""05"", ""5"", "" 5"", ""5 "")
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)
by IC_PATHWAY_ID",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_COUNT_TREATMENT_APPOINTMENTS_INYEAR,The total number of treatment appointments received in the referral within the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_COUNT_APPOINTMENTS,The total number of attended appointments of any type in the referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_COUNT_APPOINTMENTS = count (A.APPOINTMENT_ID)
where A.ATTENDANCE in (""5"", ""6"")
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)
by IC_PATHWAY_ID",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_COUNT_APPOINTMENTS_INYEAR,The total number of appointments of any type in the referral in the year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_v1_5_FIRST_THERAPY_TYPE,BASED ON v1.5 THERAPY TYPES ONLY - The first valid therapy type recorded if the first treatment appointment was a v1.5 appointment,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The first valid v1.5 therapy type recorded at an attended treatment appointment for each pathway, where:
- The first attended treatment appointment is on or after 01/07/2014 (NULL if not)
- Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and
- Appointment type is equal to 02, 03 or 05, and a valid therapy type for v1.5 is recorded
- Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway)
- If multiple therapies recorded at the appointment, then use THERTYPE 1 first (if valid) then THERTYPE2 etc.

If no valid Therapy Types recorded then null

Bypassed patients are excluded.",Amy Hutton,31/08/2017,,
