Definition ID,Database,Table,Schema,Data Item,Description,Data type,Is_Derived_Item,Derivation_Methodology,Data Dictionary Name,Data Dictionary Links,Checked,Business check,RK 2
1393,NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Der,dbo,Responsible_Purchaser_Assignment_Method,"The method used to assign the responsible purchaser according to the NCDR interpretation of the 2013/14 Commissioner Assignment Method (CAM), e.g. CCG (Practice Mapped), CCG (Postcode Mapped), Devolved Administration etc.",varchar(50),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1487,NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Der,dbo,Responsible_Purchaser_Assignment_Method,"The method used to assign the responsible purchaser according to the NCDR interpretation of the 2015/16 Commissioner Assignment Method (CAM), e.g. CCG (Practice Mapped), CCG (Postcode Mapped), Devolved Administration etc.",varchar(50),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1534,NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Der,dbo,Spell_Unbundled_HRGs_Count,A count of the number of unbundled HRGs in the spell.,int,Yes,The sum total of all FCE_Unbundled_HRGs_Count fields for each episode within the spell.,,,RK,AP,
1608,NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,dbo,Responsible_Purchaser_Assignment_Method,"The method used to assign the responsible purchaser according to the NCDR interpretation of the 2013/14 Commissioner Assignment Method (CAM), e.g. CCG (Practice Mapped), CCG (Postcode Mapped), Devolved Administration etc.",varchar(50),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1638,NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,dbo,Responsible_Purchaser_Assignment_Method,"The method used to assign the responsible purchaser according to the NCDR interpretation of the 2013/14 Commissioner Assignment Method (CAM), e.g. CCG (Practice Mapped), CCG (Postcode Mapped), Devolved Administration etc.",varchar(50),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1701,NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,dbo,Responsible_Purchaser_Assignment_Method,"The method used to assign the responsible purchaser according to the NCDR interpretation of the 2015/16 Commissioner Assignment Method (CAM), e.g. CCG (Practice Mapped), CCG (Postcode Mapped), Devolved Administration etc.",varchar(50),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1763,NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,dbo,Responsible_Purchaser_Type,"The purchaser type responsible for the attendance according to the NCDR interpretation of the 2016/17 CAM, e.g. CCG, Commissioning Hub, etc.",varchar(50),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
69,NHSE_SEM_Live,tbl_Data_SEM_AEA_1314_Der,dbo,Responsible_Purchaser_Code,The code of the purchaser (commissioner) with responsibility for the attendance according to the NCDR interpretation of the 2013/14 Commissioner Assignment Method (CAM) logic.,varchar(5),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
88,NHSE_SEM_Live,tbl_Data_SEM_AEA_1415_Der,dbo,Responsible_Purchaser_Code,The code of the purchaser (commissioner) with responsibility for the attendance according to the NCDR interpretation of the 2013/14 Commissioner Assignment Method (CAM) logic.,varchar(5),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
109,NHSE_SEM_Live,tbl_Data_SEM_AEA_1516_Der,dbo,Responsible_Purchaser_Code,The code of the purchaser (commissioner) with responsibility for the attendance according to the NCDR interpretation of the 2015/16 Commissioner Assignment Method (CAM) logic.,varchar(5),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
130,NHSE_SEM_Live,tbl_Data_SEM_AEA_1617_Der,dbo,Responsible_Purchaser_Assignment_Method,"The method used to assign the responsible purchaser according to the NCDR interpretation of the 2016/17 Commissioner Assignment Method (CAM), e.g. CCG (Practice Mapped), CCG (Postcode Mapped), Devolved Administration etc.",varchar(50),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1302,NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,dbo,Responsible_Purchaser_Code,The code of the purchaser (commissioner) with responsibility for the attendance according to the NCDR interpretation of the 2013/14 Commissioner Assignment Method (CAM) logic.,varchar(5),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1391,NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Der,dbo,Responsible_Purchaser_Code,The code of the purchaser (commissioner) with responsibility for the attendance according to the NCDR interpretation of the 2013/14 Commissioner Assignment Method (CAM) logic.,varchar(5),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1485,NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Der,dbo,Responsible_Purchaser_Code,The code of the purchaser (commissioner) with responsibility for the attendance according to the NCDR interpretation of the 2015/16 Commissioner Assignment Method (CAM) logic.,varchar(5),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1535,NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Der,dbo,Spell_Error_Message,Concatenated string of all of the episode level error messages as produced by the 2016/17 Local Payment HRG Grouper (based on all grouped underlying episode records).,varchar(2500),Yes,"The first 2,500 characters of the Der_HRG_Err_All field which is an output of the HRG Grouper for the appropriate year.",,,RK,AP,
1606,NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Der,dbo,Responsible_Purchaser_Code,The code of the purchaser (commissioner) with responsibility for the attendance according to the NCDR interpretation of the 2013/14 Commissioner Assignment Method (CAM) logic.,varchar(5),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1636,NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Der,dbo,Responsible_Purchaser_Code,The code of the purchaser (commissioner) with responsibility for the attendance according to the NCDR interpretation of the 2013/14 Commissioner Assignment Method (CAM) logic.,varchar(5),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1699,NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Der,dbo,Responsible_Purchaser_Code,The code of the purchaser (commissioner) with responsibility for the attendance according to the NCDR interpretation of the 2015/16 Commissioner Assignment Method (CAM) logic.,varchar(5),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1764,NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,dbo,Responsible_Purchaser_Assignment_Method,"The method used to assign the responsible purchaser according to the NCDR interpretation of the 2016/17 Commissioner Assignment Method (CAM), e.g. CCG (Practice Mapped), CCG (Postcode Mapped), Devolved Administration etc.",varchar(50),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
72,NHSE_SEM_Live,tbl_Data_SEM_AEA_1314_Der,dbo,Responsible_Purchaser_Country_Code,"The country code associated with the responsible purchaser code, according to the NCDR implemented  CAM logic. See reference table, tbl_Ref_Other_Country_Code for country name, type, continent and whether reciprocal agreements are applicable.",varchar(3),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
